query_id,query,label
92654,farmer want to know information  about weather information at HOSHANGABAD district in mp,8
92441,TELL ME CONTROL TERMITE IN COTTON,8
95812,asked about water soluble fertilizer for chili ?,5
208,TELL ME ABOUT POULTRY FARM,8
24161,Farmer  wants  to know information about How to control of rodents attack in wheat  crop?,6
81645,ASKING ABOUT WEATHER REPORT OF BURDWAN (KALNA 1 BLOCK) DISTRICT.,8
49120,Farmer wants to know information about weather in  dhar  dist.?,8
27476,asking about paddy  A.Ponni market rate at thiruvanamalai,4
49514,fruit dropping problem in parval..?,6
20076,insect problem in paddy ..?,6
40205,information regarding for spray schedule leaf miner pea ?,0
30204,farmer want to know information about how to control caterpillar in  urd?,6
36050,TELL ME ABOUT WEATHER  INFORMATION ?,9
75067,tell me gram msp rate including bons,4
9179,Asking about Jasmine basal dressing fertilizer application,6
84487,ASKED ABOUT ATTACK OF TERMITE ON MANGO STEM ?,6
70499,SULTANPUR KA MAUSAM.....?,8
53451,Farmer needs information regarding weather information for begamganj  of raisen district of state Madhya pradesh?,8
46363,Asking about weather detail in udumalaipettai,8
68324,information about wathear candition,8
89529,Farmer needs information regarding nutrient management in paddy crop?,5
11365,weather information     ?,8
58825,Farmer want to know information about Weather forecasting for ujjian district of Madhya Pradesh?,8
38615,TELL ME ROOT ROT CONTROL IN BOTTLE GOURD ? ?,6
86192,TELL ME APHID CONTROL IN BARLEY ?,6
8813,TELL ME ABOUT PEST CONTROL IN LUCERNE ?,6
33780,information  regarding  stunted growth in paddy ?,1
45674,farmer want to know information about  weather of your Betul district ?,8
7486,Control of gram pod borer ......?,6
64041,asked about forest toll free number ?,3
34977,information for nutriants in guava fruits crop?,5
25028,Information regarding Weather of YAMUNA NAGAR ?,8
3635,TELL ME ABOUT YELLOWING CONTROL IN ONION ?,6
36278,yellow leaf spot disease in sugarcane,6
60884,Asking about weather Tahsil Ralegaon forecast?,8
20118,rose ki jankari?,0
93557,ASKED ABOUT HERBICIDE FOR SOYBEAN ?,9
18046,asking about case worm in maize,6
17956,Asking about rat management in Groundnut,6
4331,phasal beema ya muauza ?,3
55155,Asking about Thrips management in onion,6
24454,Asking about maize TNAU foliar application information,1
94083,TELL ME GROWTH IN MANGO,1
74422,Asked about Erode weather Report,5
19155,Asking about Weather detail for Coimbatore district,8
88637,insect problem in mentha crop.,0
6384,CHILLI FERTILIZER MANAGEMENT,1
62219,weather information in mahoba ?,8
83649,farmer want to know information  about weather information at ichhawar sub district in mp,8
46865,"pls, tell me weather information  for kalpi?",8
57780,DISEASLE SUBSIDY,8
48780,Asked about Brinjal top dressing fertilizer,5
10473,asking about coconut boron deficiency management,5
38317,SAMBHAL KA MAUSAM......?,8
35529,ASKING ABOUT FIELD PREPARATION OF TRANSPLANTING PADDY,2
3487,information about weather of chandauki ?,8
87422,spriklar system ki jankari dai,3
53009,asking about goat farming information,4
39858,information chillies?,6
55864,Farmer want to know information about weather forecasting  for sehore dist?,8
19143,Brown spot in paddy crop ?,6
66385,PADDY NURSERY BLAST PROBLEM......?,6
78458,Asking about small onion  foliar nutrient spray,6
12571,asking about Gudiyatham cotton market rate,4
17541,Farmer wants to know information about How to control of fungal attack in pomegranate crop?,0
46569,HOW TO CONTROL FUNJAL DISEASE IN GRAM ?,6
21388,Farmer want to know information about weather of your  guna district?,8
38086,Information of weather of lalitpur ..?,8
84522,Weather forecasting for bhind district of Madhya Pradesh?,8
48069,TELL ME INSECT CONTROL IN RADISH,6
15198,MOONG VARIETY INFORMATION,7
72436,Weather information of Sharanpur?,8
39586,PUSA KRASHI MELA....?,3
51409,information regarding to weather in  panipat ?,8
17310,weather infomation in jhashi ?,8
2921,kisan credit card information,3
33494,Leaf Folder problem in paddy crop ?,6
95433,TELL ME CONTROL OF ROOT ROT IN OPIUM POPY ?,6
84091,INSECTISDE SPRAY IN APPLE,6
34023,Yellow stem borer control in sugarcane..?,6
8143,Asking about azolla seeds availability details,3
46674,askign about algae control in well,0
52762,TELL ME CONTROL THRIPS IN BER,6
23702,Information regarding to weather ?,6
69577,Control of aphid in the black gram....?,6
14999,farmer needs information regarding fungal attack in soybean crop?,6
40948,TELL ME ABOUT PEST CONTROL IN,6
4805,asking about paddy variety CO 51 duration,7
5557,asking about suitable coconut varieties,0
72586,yellow rust in wheat ?,6
67757,leaf cruling in cotton ..?,2
72698,information regarding to weather in Hisar  ?,8
54136,premature fruit rot problem in bottelgourd,6
90210,inforamation of solar pump?,3
33922,CONTROL OF YELLOW STEM BORER IN PADDY.,8
59037,Information regarding subsidy in pipe line ?,3
27122,Fungal problem on mango flowers,6
48046,TELL ME ABOUT INSECT CONTROL IN CHILLI ?,8
46585,INFORMATION FOR WEATHRR,8
16553,INFORMATION REGARDING THE CONTROL OF PINK BORER IN WHEAT ?,6
51813,TELL ME INSECT CONTROLE IN TINDA ?,6
53511,wheat aphi & rust problem in wheat crop,6
28704,How to control of fungal attack in arhar crop?,6
66617,field preparation  ?,2
29708,farmer want to know information about weather forecast in ujjain district?,8
94423,Information regarding control of blight in capsicum?,6
90151,fertilizer dose in maize crop ?,1
56022,Attack of Jassids/,0
7633,Fruit fly in guava ?,6
11354,bhindi me phool nhi aa rahe hai,6
67240,TELL ME CONTROL OF WHITEFLY IN OPIUM POPY ?,6
31668,control of leaf spot...?,6
14379,gehu me mahu keet laga hai,8
57215,controll illi,8
67452,weed management for 20 days of green gram crop,9
95817,TELL ME WEED CONTROL IN CUMIN ?,8
24327,"ASKING ABOUT WEATHER REPORT IN BARDDHAMAN DISTRICT,KHANDAGHOSH BLOCK",8
85390,ASKING ABOUT CONTROL OF FRUIT BORER IN BAEL,6
33229,shoot and borer in Barijal ?,0
27015,about askd weather information,8
82460,Asking about Fenugreek sowing season,0
27926,farmer want to know information about How to control of fungal attack in lentil   crop  ?.....,6
89411,about beekeeping ..?,3
68452,control of wilt in gram ?,6
34403,plant protection of sugarcane crop.....?,6
27115,Attack of White Fly?,6
56785,TELL ME ABOUT SUNDI CONTROL IN GRAM ?,6
64175,Farmer want to know information about weather of kotma sub district?,8
21833,information about moongfali cultivation ?,0
63450,TELL ME ABOUT  MANDI RATE JEERA ?,4
74552,TELL ME aphid control in wheat crop,6
55654,ASKED ABOUT BACTERIAL WILT OF BRINJAL.,6
12840,Ask about Gernal informationall information provided - thanks for calling in kisan call centre????? ???  ????????? ??? ???? ??? ???? ????,8
93235,Insect controll in waterr melon ?,6
84455,disease problem in chili...,6
73836,Information regarding about weather of Solan?,8
58422,Information of fertilizer dose in sugarcane crop .....?,1
95972,information about green gram......?,7
79025,Information regarding how to control flower/fruit droping in chilli plant ?,0
14156,TELL SUCKING PEST AND FUNGAS CONTROL IN PADDY,6
34703,Insect problem in Cucumber crop ....?,6
13508,"WEATHER REPORT OF HANSKHALI,NADIA DISTRICT.",8
99610,TELL ME INSECT CONTROL OF WATERMELON ?,6
56779,Information regarding weather in jakhal  ?,8
84762,Nutrient management of paddy nurshary..?,5
32955,plant protection of chilli crop ?,6
92637,TELL ME VARIETY OF BLACK GRAM,7
5259,Asking about salem kvk contact number,8
75316,farmer want to know information about how to control caterpillar in soybeen?,6
69075,TELL ME YELLOWING LEAF CONTROLE IN GROUNDNUT,5
1935,Asking About Market Rate of GRAM?,4
58866,varieties of moong?,7
23469,n Pea ?,0
71913,ASKING ABOUT WEATHER REPORT IN BARDDHAMAN DISTRICT AT KATWA-1 BLOCK,8
64431,flower dropping in anar..?,6
62872,moong me kherpatwar laga hai?,0
7339,Asking about bargur Assistant Director of Agriculture contact number,3
28051,ASKED ABOUT ATTACK OF RATS ?,5
44705,tomato cut worms management,6
60495,Information regarding weather report of Rohru  ?,8
55751,RAINFALL FORECAST IN KALAHANDI DIST,8
13168,Brown spot disease in Paddy,6
81858,Asking about weather forecast Pachora  Tahsil?,8
1826,Aphid control in bhindi crop.....?,6
52253,asking about tomato damping off management,6
35796,Farmer wants to know about Weather forecasting for your  Sehore district of Madhya Pradesh?,8
61413,TELL ME CONTROL OF INSECT IN BER,6
3074,ASKING ABOUT  DRENCHING ?,6
5053,Ask about Gernal informatio,8
34629,TELL ME ABOUT INSECT CONTOL IN COTTON ?,6
62027,nutrient  management in gingelly?,5
70956,information about pumpkin variety,0
1767,ganney ke field me deemak ki problum hai,6
73185,TELL ME ABOUT WHITEGRUB CONTROL IN CHILLIES,6
52987,How to control Mealybug in Cotton?,6
44676,TELL ME FLOWER DROP CONTROL IN MOONG ?,5
87366,TELL ME CONTROL FROST IN TOMATO,8
4778,Asked about Chennai lab lab market rate,4
14896,Information regarding to msp price of bajra crop ?,4
38370,fruit droping of lemon,6
17380,PLANT PROTECTION OF CANE..?,6
79251,ONION   IN  fertilizers  jankari leni hai,1
43291,TELL ME SUBSIDY IN TAAR BANDI,2
18689,Information regarding to weather in  ambala ?,8
97091,TELL ME DATE OF PUSA MELA ?,3
60041,Fruit Borrer in Brinjal Crop?,6
71665,paddy crop termite control..?,6
75966,Asking about sheath rot in paddy,8
30675,information about weather of G buddh Nagar ?,8
49140,Asking about Dindigul district rainfall information,8
63344,aam ki patti me kide lag rahe hai ?,6
79490,MICRO-NUTRIENTS APPLICATION IN GARLIC.,1
23323,white fly insect problem  in bhindi,6
58043,HOW TO CONTROL FUNJAL DISEASE IN FODDER SORGHUM ?,6
48406,weather information of barauli?,8
95810,asking about sesame seed rate,0
61073,Asking about market rate for paddy CR 1009,4
33324,Asking about kitchen kit availability information,2
17717,MAUSAM KI JAN KARI CHAHIYE,8
48904,information regarding weather in ?,8
3464,Information regarding suitable varieties of maize for lower hills area ?,0
62428,asking about arali cultivation information,0
100533,ASKING ABOUT THE CONTROL OF FRUIT & SHOOT BORER IN BRINJAL.,6
18587,Asking about Suitable varieties for Paddy(Samba-hybrid),7
23215,varieties information of cotton...?,7
8207,Disease control in Jack Fruit    ?,6
54615,termite insect in paddy crop?,5
25684,Krishi Yante subcidi pr kaise milegi?,3
29314,yellow mosaic in bhindi crop?,5
10390,information regarding the control of fungus in onion ?,6
77613,CONTROL OF STEM CRACKING IN WATERMELON,6
63332,farmer wants to know information about weather in DATIA district,8
51212,ask about varieties of bajara,7
236,Information regarding to weather of Hisar ?,8
12226,"plz, tell me weather information for sultanpur?",8
39371,NUTRIENT MANAGEMENT IN MANGO TREE?,1
91003,TELL ME SUBSIDY ON JAL HOUZ  ?,3
37249,trimite control in sugarcane ...?,2
72146,TELL ME BLACK ROOT CONTROL IN SOYBEAN ?,6
72060,ASKING ABOUT THE CONTROL MEASURE FOR CLIMBING CUT WORM IN PADDY.,6
78206,how to control sundi in torai ?,0
89183,asking about coimbatore today weather Report,8
27393,Ask about weed control information,8
79711,Asking about weather forecast in jalkot tahasil ?,8
95643,root weevil control in paddy..?,6
33367,TELL ME NO GROTH IN COTTON,8
63195,TELL ME CONTROL PATTI DHABBA IN BAJARA,8
28876,information regarding growing of vegetables?,0
14049,ASKING ABOUT WEATHER INFORMATION IN CHIKHLI ?,8
38100,TELL ME PANT KRISH BHAWAN CONTRACT NUMBER,6
22790,TELL ME CONTROL OF FLOWER DROPPING  BOTTLE GOURD,5
73310,ATTACK OF SHOOT BORER  IN SOYABEAN?,6
63737,Asking about roof gardening subsidy information,0
57906,Asking about moringa spacing details,1
65626,TELL ME INSECT CONTROL IN CABBAGE,6
78965,plant protection in papaya.....?,6
28296,Weed problem in wheat,9
79790,Information regrading control of Blight in tomato?,6
25692,fertilizer use in cabbage corp ?,1
5973,fertilizer use in paddy crop..?,1
45903,Farmer needs information regarding how to increase growth of crop?,3
585,fertilizer dose of maize,1
82225,Farmer wants to know about verities of SUGARCANE crop?,7
95051,attack of pinkbollworm on cotton?,6
93947,TELL ME BLACK ROT CONTROL IN GWAR,6
73320,TELL ME ABOUT THE CONTACT NUMBER IN MANDI HELPLINE ?,5
91867,How to control white fly in moong okra ?,6
42127,Nutrient management in Paddy crop..?,5
25413,TELL ME UPCHAR IN CORROT,6
31286,TELL ME JHULSA IN COTTON,8
90420,Asking about Flower drop in Mango,5
97750,TELL ME ABOUT YELLOWING CONTROLE IN  GARLIC ?,6
3110,weed  control in mentha..?,0
64519,TELL ME VARIETY OF BER,6
7945,weather information ?,6
29681,asking about weather report for Coimbatore district,8
34475,ASKING ABOUT WEATHER REPORT IN BARDDHAMAN DISTRICT AT RAINA -1 BLOCK,8
72027,VARIETY OF COULIFLOWER,0
7229,Information regarding to weather Sirsa ?,8
12337,weather information of shamshabad farrukhabad?,8
18118,Farmer  wants  to know information about ferti. Schule for citrus ?,5
36548,Asking about Turmeric duration information,2
29031,Bordeaux mixture ratios in apple plants,6
46180,TELL ME ABOUT  KHETI RI BATAN MAGZINE,3
55454,Farmer want to know information about weather report of bhind district? .,8
52476,Asking bout Foliar nutrient spray for paddy,5
20852,Anudan se solar pump lena hai     ?,8
82993,plant protection in the paddy nursary...?,6
87808,TELL ME VAREITY OF MOONG ?,7
10556,TELL ME INSECT CONTROL IN GROUNDNUT ?,6
58227,Pod borer control of bengal gram...?,6
28744,Asking about Root rot management in Jasmine plant,5
95517,yillo information  of wheat rops?,0
10048,Farmer needs information regarding weather information for BALOD district of state CHHATTISGARH?,8
11685,Asking about Mullai (Jasminum auriculatum)fertilizer application,5
41499,asking about Leaf spot management in Chilli,6
63251,MAHU IN WHEAT,6
48588,TELL ME CONTROL OF FLOWER DROPPING IN RIDGE GOURD ?,6
28340,TELL ME ABOUT MSP MARKET CONTACT,4
29562,asking about black gram weeed management,9
97033,Leaf Curl of Chillis Crop?,6
51963,Asking about Ramanathapuram Krishi Vigyan Kendra contact number,0
88953,Farmer needs information regarding weather for chanchoda BLOCK of state madhya pradesh?,8
36143,Arher me falichedhalk laga hai?,6
89532,insect problem in jamun...,6
16761,ASKING ABOUT MARKET PRICE OF VISHNUPUR MARKET IN BANKURA DISTRICT,4
44140,2. Sett Treatment,6
80099,CONTROL OF HAIRY CATERPILLAR IN SESAME (TIL),6
54650,Asking about weather forecast Jaffrabad Tahsil ?,8
30468,stem borer in paddy ?,5
85659,TELL ME WEEDICIDE USE IN CARROT CROP I ALLREADY USE WEEDICIDE.,0
45896,farmer want to know information  about weather information at chanderi sub district in mp,8
39397,dhan ki fasal me vridhi aur vikas ki jaankari,8
57217,crop of wheat,1
61022,Asked about control of pink bollworm attack in cotton crop ?,6
99193,Farmer needs information regarding control measures of caterpillars/larva in bean  crop?,6
6464,Information regarding how to improved zinc deficiency/better growth  in wheat crop ?,1
7932,Information regarding Weather of SIRSA ?,8
29975,Garlic is pale yellow,6
79007,Asked about marigold basal fertilizer management,5
14113,about weathearin information .......?,8
57004,TELL ME CUT WORM CONTROL IN SORGHUM,6
19831,weed control in wheat ....?,8
48570,Farmer need information regarding varieties of soyabean crop?,7
49660,"pls, tell me weather information for hardoi?",8
99449,asking about Boron deficiency management in tomato,5
28768,TELL ME BLAST CONTROL IN CUMIN?,1
74489,Weather Information District Kheri...?,8
